index|name|length|gloss|char|word|postag
011926|S004400_P0000_T00|281|人 记得 事情 可以 记仇 不行 记得 事情 可以 增加 知识 记仇 可以 增加 烦恼|人 ， 记 事 不 能 记 仇 ， 记 事 可 以 增 长 知 识 ， 记 仇 可 以 增 加 烦 恼 。|人 ， 记事 不 能 记仇 ， 记事 可以 增长 知识 ， 记仇 可以 增加 烦恼 。|n w v d v i w n v v n w v v v an w
011927|S004400_P0003_T00|248|人 记得 事情 可以 记仇 不行 记得 事情 可以 增加 知识 记仇 可以 增加 烦恼|人 ， 记 事 不 能 记 仇 ， 记 事 可 以 增 长 知 识 ， 记 仇 可 以 增 加 烦 恼 。|人 ， 记事 不 能 记仇 ， 记事 可以 增长 知识 ， 记仇 可以 增加 烦恼 。|n w v d v i w n v v n w v v v an w
011928|S004400_P0008_T00|325|人 记得 事情 可以 记仇 不行 记得 事情 可以 增加 知识 记仇 可以 增加 烦恼|人 ， 记 事 不 能 记 仇 ， 记 事 可 以 增 长 知 识 ， 记 仇 可 以 增 加 烦 恼 。|人 ， 记事 不 能 记仇 ， 记事 可以 增长 知识 ， 记仇 可以 增加 烦恼 。|n w v d v i w n v v n w v v v an w
011929|S004401_P0000_T00|139|把 说 说 清楚 可以 骂 妈妈 不行 记仇|把 话 讲 清 楚 ， 可 以 骂 娘 ， 不 可 以 记 仇 。|把 话 讲 清楚 ， 可以 骂娘 ， 不 可以 记仇 。|p n v a w v v w d v v w
011930|S004401_P0003_T00|134|把 说 说 清楚 可以 骂 妈妈 不行 记仇|把 话 讲 清 楚 ， 可 以 骂 娘 ， 不 可 以 记 仇 。|把 话 讲 清楚 ， 可以 骂娘 ， 不 可以 记仇 。|p n v a w v v w d v v w
011931|S004401_P0008_T00|166|把 说 说 清楚 可以 骂 妈妈 不行 记仇|把 话 讲 清 楚 ， 可 以 骂 娘 ， 不 可 以 记 仇 。|把 话 讲 清楚 ， 可以 骂娘 ， 不 可以 记仇 。|p n v a w v v w d v v w
011932|S004402_P0000_T00|93|记仇 什么 深 大概 因为 这 句子 我 信 好了|记 仇 记 得 这 么 深 ， 原 因 大 概 只 是 因 为 ： 这 句 话 我 信 过 。|记仇 记得 这么 深 ， 原因 大概 只是 因为 ： 这 句 话 我 信 过 。|v v r a w n d d c w r q n r v u w
011933|S004402_P0003_T00|125|记仇 什么 深 大概 因为 这 句子 我 信 好了|记 仇 记 得 这 么 深 ， 原 因 大 概 只 是 因 为 ： 这 句 话 我 信 过 。|记仇 记得 这么 深 ， 原因 大概 只是 因为 ： 这 句 话 我 信 过 。|v v r a w n d d c w r q n r v u w
011934|S004402_P0008_T00|173|记仇 什么 深 大概 因为 这 句子 我 信 好了|记 仇 记 得 这 么 深 ， 原 因 大 概 只 是 因 为 ： 这 句 话 我 信 过 。|记仇 记得 这么 深 ， 原因 大概 只是 因为 ： 这 句 话 我 信 过 。|v v r a w n d d c w r q n r v u w
011935|S004403_P0000_T00|128|人 忘记 忘记 忘记 不 记仇 好 但是 不行 忘记|人 是 健 忘 的 。 不 记 仇 ， 很 对 。 但 是 ， 不 能 忘 记 。|人 是 健忘 的 。 不 记仇 ， 很 对 。 但是 ， 不 能 忘记 。|n v v u w d v w d a w c w d v v w
011936|S004403_P0003_T00|179|人 忘记 忘记 忘记 不 记仇 好 但是 不行 忘记|人 是 健 忘 的 。 不 记 仇 ， 很 对 。 但 是 ， 不 能 忘 记 。|人 是 健忘 的 。 不 记仇 ， 很 对 。 但是 ， 不 能 忘记 。|n v v u w d v w d a w c w d v v w
011937|S004403_P0008_T00|179|人 忘记 忘记 忘记 不 记仇 好 但是 不行 忘记|人 是 健 忘 的 。 不 记 仇 ， 很 对 。 但 是 ， 不 能 忘 记 。|人 是 健忘 的 。 不 记仇 ， 很 对 。 但是 ， 不 能 忘记 。|n v v u w d v w d a w c w d v v w
011938|S004404_P0000_T00|87|他 心 不行 伤 他 记仇 多 难过 可以 记得 一辈子|他 的 心 是 不 能 伤 的 ， 他 很 能 记 仇 ， 伤 心 一 次 能 记 一 辈 子 。|他 的 心 是 不 能 伤 的 ， 他 很 能 记仇 ， 伤心 一 次 能 记 一辈子 。|r u n v d v v u w r d v v w a m q v v n w
011939|S004404_P0003_T00|103|他 心 不行 伤 他 记仇 多 难过 可以 记得 一辈子|他 的 心 是 不 能 伤 的 ， 他 很 能 记 仇 ， 伤 心 一 次 能 记 一 辈 子 。|他 的 心 是 不 能 伤 的 ， 他 很 能 记仇 ， 伤心 一 次 能 记 一辈子 。|r u n v d v v u w r d v v w a m q v v n w
011940|S004404_P0008_T00|108|他 心 不行 伤 他 记仇 多 难过 可以 记得 一辈子|他 的 心 是 不 能 伤 的 ， 他 很 能 记 仇 ， 伤 心 一 次 能 记 一 辈 子 。|他 的 心 是 不 能 伤 的 ， 他 很 能 记仇 ， 伤心 一 次 能 记 一辈子 。|r u n v d v v u w r d v v w a m q v v n w
011941|S004405_P0000_T00|210|我 多 简单 原谅 人 但是 我 记仇 原谅 不 代表 我 忘记|我 很 容 易 原 谅 人 ， 但 是 我 很 记 仇 ： 原 谅 不 代 表 我 忘 记 。|我 很 容易 原谅 人 ， 但是 我 很 记仇 ： 原谅 不 代表 我 忘记 。|r d a v n w c r d v w v d v r v w
011942|S004405_P0003_T00|218|我 多 简单 原谅 人 但是 我 记仇 原谅 不 代表 我 忘记|我 很 容 易 原 谅 人 ， 但 是 我 很 记 仇 ： 原 谅 不 代 表 我 忘 记 。|我 很 容易 原谅 人 ， 但是 我 很 记仇 ： 原谅 不 代表 我 忘记 。|r d a v n w c r d v w v d v r v w
011943|S004405_P0008_T00|257|我 多 简单 原谅 人 但是 我 记仇 原谅 不 代表 我 忘记|我 很 容 易 原 谅 人 ， 但 是 我 很 记 仇 ： 原 谅 不 代 表 我 忘 记 。|我 很 容易 原谅 人 ， 但是 我 很 记仇 ： 原谅 不 代表 我 忘记 。|r d a v n w c r d v w v d v r v w
011944|S004406_P0000_T00|116|我们 不行 记仇 但是 我们 不行 忘记|我 们 不 可 以 记 仇 ， 但 我 们 不 可 以 遗 忘 。|我们 不 可以 记仇 ， 但 我们 不 可以 遗忘 。|r d v v w c r d v v w
011945|S004406_P0003_T00|102|我们 不行 记仇 但是 我们 不行 忘记|我 们 不 可 以 记 仇 ， 但 我 们 不 可 以 遗 忘 。|我们 不 可以 记仇 ， 但 我们 不 可以 遗忘 。|r d v v w c r d v v w
011946|S004406_P0008_T00|156|我们 不行 记仇 但是 我们 不行 忘记|我 们 不 可 以 记 仇 ， 但 我 们 不 可 以 遗 忘 。|我们 不 可以 记仇 ， 但 我们 不 可以 遗忘 。|r d v v w c r d v v w
011947|S004407_P0000_T00|40|他 记仇 心 强|他 记 仇 心 很 强 烈 。|他 记 仇心 很 强烈 。|r v n d a w
011948|S004407_P0003_T00|42|他 记仇 心 强|他 记 仇 心 很 强 烈 。|他 记 仇心 很 强烈 。|r v n d a w
011949|S004407_P0008_T00|68|他 记仇 心 强|他 记 仇 心 很 强 烈 。|他 记 仇心 很 强烈 。|r v n d a w
011950|S004408_P0000_T00|220|如果 有 1 日 你 让 我 生气 我 祝福 你 因为 我 记仇 人|如 果 有 一 天 你 真 的 惹 我 生 气 了 ， 那 我 恭 喜 你 ， 因 为 我 是 个 会 记 仇 的 人 。|如果 有 一 天 你 真的 惹 我 生气 了 ， 那 我 恭喜 你 ， 因为 我 是 个 会 记仇 的 人 。|c v m q r d v r a y w c r v r w c r v q v v u n w
011951|S004408_P0003_T00|199|如果 有 1 日 你 让 我 生气 我 祝福 你 因为 我 记仇 人|如 果 有 一 天 你 真 的 惹 我 生 气 了 ， 那 我 恭 喜 你 ， 因 为 我 是 个 会 记 仇 的 人 。|如果 有 一 天 你 真的 惹 我 生气 了 ， 那 我 恭喜 你 ， 因为 我 是 个 会 记仇 的 人 。|c v m q r d v r a y w c r v r w c r v q v v u n w
011952|S004408_P0008_T00|210|如果 有 1 日 你 让 我 生气 我 祝福 你 因为 我 记仇 人|如 果 有 一 天 你 真 的 惹 我 生 气 了 ， 那 我 恭 喜 你 ， 因 为 我 是 个 会 记 仇 的 人 。|如果 有 一 天 你 真的 惹 我 生气 了 ， 那 我 恭喜 你 ， 因为 我 是 个 会 记仇 的 人 。|c v m q r d v r a y w c r v r w c r v q v v u n w
011953|S004409_P0000_T00|87|对 老师 要 有 最 基础 尊重|对 老 师 要 有 最 基 本 的 尊 重 。|对 老师 要 有 最 基本 的 尊重 。|p n v v d a u vn w
011954|S004409_P0003_T00|93|对 老师 要 有 最 基础 尊重|对 老 师 要 有 最 基 本 的 尊 重 。|对 老师 要 有 最 基本 的 尊重 。|p n v v d a u vn w
011955|S004409_P0008_T00|141|对 老师 要 有 最 基础 尊重|对 老 师 要 有 最 基 本 的 尊 重 。|对 老师 要 有 最 基本 的 尊重 。|p n v v d a u vn w
011956|S004410_P0000_T00|107|张 教 老师 是 我 最 尊重 人|张 教 授 是 我 最 尊 重 的 人 。|张 教授 是 我 最 尊重 的 人 。|nr n v r d v u n w
011957|S004410_P0003_T00|104|张 教 老师 是 我 最 尊重 人|张 教 授 是 我 最 尊 重 的 人 。|张 教授 是 我 最 尊重 的 人 。|nr n v r d v u n w
011958|S004410_P0008_T00|120|张 教 老师 是 我 最 尊重 人|张 教 授 是 我 最 尊 重 的 人 。|张 教授 是 我 最 尊重 的 人 。|nr n v r d v u n w
011959|S004411_P0000_T00|165|尊重 是 互相 你 看不起 我 我 不会 给 你 好 脸|尊 重 是 相 互 的 ， 既 然 你 看 不 起 我 ， 我 也 不 会 给 你 好 脸 色 。|尊重 是 相互 的 ， 既然 你 看不起 我 ， 我 也 不 会 给 你好 脸色 。|v v d u w c r v r w r d d v p r n w
011960|S004411_P0003_T00|163|尊重 是 互相 你 看不起 我 我 不会 给 你 好 脸|尊 重 是 相 互 的 ， 既 然 你 看 不 起 我 ， 我 也 不 会 给 你 好 脸 色 。|尊重 是 相互 的 ， 既然 你 看不起 我 ， 我 也 不 会 给 你好 脸色 。|v v d u w c r v r w r d d v p r n w
011961|S004411_P0008_T00|194|尊重 是 互相 你 看不起 我 我 不会 给 你 好 脸|尊 重 是 相 互 的 ， 既 然 你 看 不 起 我 ， 我 也 不 会 给 你 好 脸 色 。|尊重 是 相互 的 ， 既然 你 看不起 我 ， 我 也 不 会 给 你好 脸色 。|v v d u w c r v r w r d d v p r n w
011962|S004412_P0000_T00|225|这 孩子 以前 孩子 一直 被 宠爱 今天 不会 感谢 尊重 别 人|这 孩 子 从 小 被 溺 爱 ， 根 本 不 懂 得 尊 重 别 人 。|这 孩子 从小 被 溺爱 ， 根本 不 懂得 尊重 别人 。|r n d p v w d d v v r w
011963|S004412_P0003_T00|173|这 孩子 以前 孩子 一直 被 宠爱 今天 不会 感谢 尊重 别 人|这 孩 子 从 小 被 溺 爱 ， 根 本 不 懂 得 尊 重 别 人 。|这 孩子 从小 被 溺爱 ， 根本 不 懂得 尊重 别人 。|r n d p v w d d v v r w
011964|S004412_P0008_T00|217|这 孩子 以前 孩子 一直 被 宠爱 今天 不会 感谢 尊重 别 人|这 孩 子 从 小 被 溺 爱 ， 根 本 不 懂 得 尊 重 别 人 。|这 孩子 从小 被 溺爱 ， 根本 不 懂得 尊重 别人 。|r n d p v w d d v v r w
011965|S004413_P0000_T00|75|每 职业 全部 应该 尊重|每 种 职 业 都 应 该 得 到 尊 重 。|每 种 职业 都 应该 得到 尊重 。|r q n d v v vn w
011966|S004413_P0003_T00|83|每 职业 全部 应该 尊重|每 种 职 业 都 应 该 得 到 尊 重 。|每 种 职业 都 应该 得到 尊重 。|r q n d v v vn w
011967|S004413_P0008_T00|128|每 职业 全部 应该 尊重|每 种 职 业 都 应 该 得 到 尊 重 。|每 种 职业 都 应该 得到 尊重 。|r q n d v v vn w
011968|S004414_P0000_T00|106|他 对 碰 人 人 全部 多 尊重|他 对 遇 到 的 所 有 人 都 很 尊 重 。|他 对 遇到 的 所有人 都 很 尊重 。|r p v u n d d v w
011969|S004414_P0003_T00|98|他 对 碰 人 人 全部 多 尊重|他 对 遇 到 的 所 有 人 都 很 尊 重 。|他 对 遇到 的 所有人 都 很 尊重 。|r p v u n d d v w
011970|S004414_P0008_T00|150|他 对 碰 人 人 全部 多 尊重|他 对 遇 到 的 所 有 人 都 很 尊 重 。|他 对 遇到 的 所有人 都 很 尊重 。|r p v u n d d v w
011971|S004415_P0000_T00|89|每 人 意见 全部 应该 尊重|每 个 人 的 意 见 都 应 该 被 尊 重 。|每个 人 的 意见 都 应该 被 尊重 。|r n u n d v p v w
011972|S004415_P0003_T00|89|每 人 意见 全部 应该 尊重|每 个 人 的 意 见 都 应 该 被 尊 重 。|每个 人 的 意见 都 应该 被 尊重 。|r n u n d v p v w
011973|S004415_P0008_T00|114|每 人 意见 全部 应该 尊重|每 个 人 的 意 见 都 应 该 被 尊 重 。|每个 人 的 意见 都 应该 被 尊重 。|r n u n d v p v w
011974|S004416_P0000_T00|80|尊重 别 人 别 人 会 尊重 你|尊 重 别 人 ， 别 人 才 会 尊 重 你 。|尊重 别人 ， 别人 才 会 尊重 你 。|v r w r d v v r w
011975|S004416_P0003_T00|93|尊重 别 人 别 人 会 尊重 你|尊 重 别 人 ， 别 人 才 会 尊 重 你 。|尊重 别人 ， 别人 才 会 尊重 你 。|v r w r d v v r w
011976|S004416_P0008_T00|106|尊重 别 人 别 人 会 尊重 你|尊 重 别 人 ， 别 人 才 会 尊 重 你 。|尊重 别人 ， 别人 才 会 尊重 你 。|v r w r d v v r w
011977|S004417_P0000_T00|105|我们 必须 尊重 知识 尊重 人 才|我 们 必 须 尊 重 知 识 ， 尊 重 人 才 。|我们 必须 尊重 知识 ， 尊重 人才 。|r d v n w v n w
011978|S004417_P0003_T00|122|我们 必须 尊重 知识 尊重 人 才|我 们 必 须 尊 重 知 识 ， 尊 重 人 才 。|我们 必须 尊重 知识 ， 尊重 人才 。|r d v n w v n w
011979|S004417_P0008_T00|137|我们 必须 尊重 知识 尊重 人 才|我 们 必 须 尊 重 知 识 ， 尊 重 人 才 。|我们 必须 尊重 知识 ， 尊重 人才 。|r d v n w v n w
011980|S004418_P0000_T00|111|他 辛苦 付出 成功 大家 尊重|他 的 辛 苦 付 出 得 到 了 大 家 的 尊 重 。|他 的 辛苦 付出 得到 了 大家 的 尊重 。|r u vn vn v u r u vn w
011981|S004418_P0003_T00|103|他 辛苦 付出 成功 大家 尊重|他 的 辛 苦 付 出 得 到 了 大 家 的 尊 重 。|他 的 辛苦 付出 得到 了 大家 的 尊重 。|r u vn vn v u r u vn w
011982|S004418_P0008_T00|111|他 辛苦 付出 成功 大家 尊重|他 的 辛 苦 付 出 得 到 了 大 家 的 尊 重 。|他 的 辛苦 付出 得到 了 大家 的 尊重 。|r u vn vn v u r u vn w
011983|S004419_P0000_T00|92|要 尊重 客 看 规律|要 尊 重 客 观 规 律 。|要 尊重 客观 规律 。|v v a n w
011984|S004419_P0003_T00|93|要 尊重 客 看 规律|要 尊 重 客 观 规 律 。|要 尊重 客观 规律 。|v v a n w
011985|S004419_P0008_T00|116|要 尊重 客 看 规律|要 尊 重 客 观 规 律 。|要 尊重 客观 规律 。|v v a n w
011986|S004420_P0000_T00|155|在 人 背后 说 不好 不 尊重 别 人 样子|在 人 背 后 说 坏 话 是 不 尊 重 人 的 表 现 。|在 人 背后 说 坏话 是 不 尊重 人 的 表现 。|p n f v n v d v n u vn w
011987|S004420_P0003_T00|134|在 人 背后 说 不好 不 尊重 别 人 样子|在 人 背 后 说 坏 话 是 不 尊 重 人 的 表 现 。|在 人 背后 说 坏话 是 不 尊重 人 的 表现 。|p n f v n v d v n u vn w
011988|S004420_P0008_T00|173|在 人 背后 说 不好 不 尊重 别 人 样子|在 人 背 后 说 坏 话 是 不 尊 重 人 的 表 现 。|在 人 背后 说 坏话 是 不 尊重 人 的 表现 。|p n f v n v d v n u vn w
011989|S004421_P0000_T00|143|没有 信 人 得 不 到 人 人 尊重|没 有 信 用 的 人 得 不 到 别 人 的 尊 重 。|没有 信用 的 人 得 不 到 别人 的 尊重 。|v n u n u d v r u vn w
011990|S004421_P0003_T00|128|没有 信 人 得 不 到 人 人 尊重|没 有 信 用 的 人 得 不 到 别 人 的 尊 重 。|没有 信用 的 人 得 不 到 别人 的 尊重 。|v n u n u d v r u vn w
011991|S004421_P0008_T00|160|没有 信 人 得 不 到 人 人 尊重|没 有 信 用 的 人 得 不 到 别 人 的 尊 重 。|没有 信用 的 人 得 不 到 别人 的 尊重 。|v n u n u d v r u vn w
011992|S004422_P0000_T00|154|只 有 学 会 听 听 你 可以 会 知道 尊重 他 人|只 有 学 会 倾 听 ， 你 才 会 懂 得 尊 重 他 人 。|只有 学会 倾听 ， 你 才 会 懂得 尊重 他人 。|c v v w r d v v v r w
011993|S004422_P0003_T00|148|只 有 学 会 听 听 你 可以 会 知道 尊重 他 人|只 有 学 会 倾 听 ， 你 才 会 懂 得 尊 重 他 人 。|只有 学会 倾听 ， 你 才 会 懂得 尊重 他人 。|c v v w r d v v v r w
011994|S004422_P0008_T00|213|只 有 学 会 听 听 你 可以 会 知道 尊重 他 人|只 有 学 会 倾 听 ， 你 才 会 懂 得 尊 重 他 人 。|只有 学会 倾听 ， 你 才 会 懂得 尊重 他人 。|c v v w r d v v v r w
011995|S004423_P0000_T00|141|不 自己 杀 要 尊重 自己 生命|不 要 自 杀 ， 要 尊 重 自 己 的 生 命 。|不要 自杀 ， 要 尊重 自己 的 生命 。|d v w v v r u n w
011996|S004423_P0003_T00|125|不 自己 杀 要 尊重 自己 生命|不 要 自 杀 ， 要 尊 重 自 己 的 生 命 。|不要 自杀 ， 要 尊重 自己 的 生命 。|d v w v v r u n w
011997|S004423_P0008_T00|147|不 自己 杀 要 尊重 自己 生命|不 要 自 杀 ， 要 尊 重 自 己 的 生 命 。|不要 自杀 ， 要 尊重 自己 的 生命 。|d v w v v r u n w
011998|S004424_P0000_T00|87|每 个 人 全部 想 得 别 人 尊重|每 个 人 都 想 得 到 别 人 的 尊 重 。|每个 人 都 想 得到 别人 的 尊重 。|r n d v v r u vn w
011999|S004424_P0003_T00|108|每 个 人 全部 想 得 别 人 尊重|每 个 人 都 想 得 到 别 人 的 尊 重 。|每个 人 都 想 得到 别人 的 尊重 。|r n d v v r u vn w
012000|S004424_P0008_T00|168|每 个 人 全部 想 得 别 人 尊重|每 个 人 都 想 得 到 别 人 的 尊 重 。|每个 人 都 想 得到 别人 的 尊重 。|r n d v v r u vn w
012001|S004425_P0000_T00|58|他 教 秘密 是 尊重 学生|他 的 教 学 秘 诀 在 于 尊 重 学 生 。|他 的 教学 秘诀 在于 尊重 学生 。|r u n n v v n w
012002|S004425_P0003_T00|98|他 教 秘密 是 尊重 学生|他 的 教 学 秘 诀 在 于 尊 重 学 生 。|他 的 教学 秘诀 在于 尊重 学生 。|r u n n v v n w
012003|S004425_P0008_T00|111|他 教 秘密 是 尊重 学生|他 的 教 学 秘 诀 在 于 尊 重 学 生 。|他 的 教学 秘诀 在于 尊重 学生 。|r u n n v v n w
012004|S004426_P0000_T00|130|尊重 自己 是 得 别 人 尊重 最 好 方法|尊 重 自 己 是 得 到 别 人 尊 重 的 最 好 办 法 。|尊重 自己 是 得到 别人 尊重 的 最好 办法 。|v r v v r v u vn n w
012005|S004426_P0003_T00|147|尊重 自己 是 得 别 人 尊重 最 好 方法|尊 重 自 己 是 得 到 别 人 尊 重 的 最 好 办 法 。|尊重 自己 是 得到 别人 尊重 的 最好 办法 。|v r v v r v u vn n w
012006|S004426_P0008_T00|163|尊重 自己 是 得 别 人 尊重 最 好 方法|尊 重 自 己 是 得 到 别 人 尊 重 的 最 好 办 法 。|尊重 自己 是 得到 别人 尊重 的 最好 办法 。|v r v v r v u vn n w
012007|S004427_P0000_T00|96|他 考试 作弊 时间 被 老师 发现|他 考 试 作 弊 时 被 老 师 当 场 发 现 。|他 考试 作弊 时 被 老师 当场 发现 。|r v v n p n d v w
012008|S004427_P0003_T00|95|他 考试 作弊 时间 被 老师 发现|他 考 试 作 弊 时 被 老 师 当 场 发 现 。|他 考试 作弊 时 被 老师 当场 发现 。|r v v n p n d v w
012009|S004427_P0008_T00|159|他 考试 作弊 时间 被 老师 发现|他 考 试 作 弊 时 被 老 师 当 场 发 现 。|他 考试 作弊 时 被 老师 当场 发现 。|r v v n p n d v w
012010|S004428_P0000_T00|66|你 要 做 信 人 不 作弊|要 做 一 个 诚 信 的 人 ， 不 要 作 弊 。|要 做 一个 诚信 的 人 ， 不要 作弊 。|v v m a u n w d v w
012011|S004428_P0003_T00|88|你 要 做 信 人 不 作弊|要 做 一 个 诚 信 的 人 ， 不 要 作 弊 。|要 做 一个 诚信 的 人 ， 不要 作弊 。|v v m a u n w d v w
012012|S004428_P0008_T00|123|你 要 做 信 人 不 作弊|要 做 一 个 诚 信 的 人 ， 不 要 作 弊 。|要 做 一个 诚信 的 人 ， 不要 作弊 。|v v m a u n w d v w
